Arrival_Date,Room_Category,Fare_Class,Actual_Showups,Total_Unconstrained_Demand,Simulated_Cancellations
2024-04-04,Family,Y2_Medium,4,4,0
2024-04-04,Family,Y3_Low,2,3,1
2024-04-04,Standard,Y1_High,5,7,2
2024-04-04,Standard,Y2_Medium,22,22,0
2024-04-04,Standard,Y3_Low,12,12,0
2024-04-05,Family,Y1_High,2,3,1
2024-04-05,Family,Y2_Medium,2,2,0
2024-04-05,Family,Y3_Low,4,4,0
2024-04-05,Other,Y1_High,2,4,2
2024-04-05,Standard,Y1_High,7,9,2
2024-04-05,Standard,Y2_Medium,20,20,0
2024-04-05,Standard,Y3_Low,13,13,0
2024-04-05,Superior,Y2_Medium,1,2,1
2024-04-06,Family,Y1_High,3,5,2
2024-04-06,Family,Y3_Low,4,5,1
2024-04-06,Standard,Y1_High,7,16,9
2024-04-06,Standard,Y2_Medium,32,38,6
2024-04-06,Standard,Y3_Low,13,13,0
2024-04-07,Family,Y1_High,3,6,3
2024-04-07,Family,Y3_Low,2,2,0
2024-04-07,Standard,Y1_High,5,6,1
2024-04-07,Standard,Y2_Medium,24,42,18
2024-04-07,Standard,Y3_Low,9,17,8
2024-04-07,Superior,Y1_High,1,1,0
2024-04-07,Superior,Y2_Medium,1,1,0
2024-04-07,Superior,Y3_Low,1,1,0
2024-04-08,Family,Y1_High,1,4,3
2024-04-08,Family,Y2_Medium,2,3,1
2024-04-08,Family,Y3_Low,2,4,2
2024-04-08,Other,Y3_Low,1,1,0
2024-04-08,Standard,Y1_High,6,6,0
2024-04-08,Standard,Y2_Medium,15,16,1
2024-04-08,Standard,Y3_Low,3,4,1
2024-04-08,Suite,Y1_High,1,1,0
2024-04-08,Superior,Y3_Low,1,3,2
2024-04-09,Family,Y1_High,3,3,0
2024-04-09,Family,Y3_Low,4,4,0
2024-04-09,Other,Y1_High,2,3,1
2024-04-09,Other,Y3_Low,1,2,1
2024-04-09,Standard,Y1_High,9,13,4
2024-04-09,Standard,Y2_Medium,22,26,4
2024-04-09,Standard,Y3_Low,13,21,8
2024-04-09,Superior,Y1_High,2,2,0
2024-04-09,Superior,Y2_Medium,1,2,1
2024-04-10,Family,Y1_High,1,3,2
2024-04-10,Other,Y1_High,3,5,2
2024-04-10,Other,Y3_Low,1,2,1
2024-04-10,Standard,Y1_High,12,12,0
2024-04-10,Standard,Y2_Medium,39,46,7
2024-04-10,Standard,Y3_Low,9,11,2
2024-04-10,Superior,Y1_High,16,19,3
2024-04-10,Superior,Y2_Medium,6,9,3
2024-04-11,Family,Y1_High,3,3,0
2024-04-11,Family,Y3_Low,2,4,2
2024-04-11,Other,Y2_Medium,1,1,0
2024-04-11,Other,Y3_Low,5,5,0
2024-04-11,Standard,Y1_High,17,20,3
2024-04-11,Standard,Y2_Medium,53,53,0
2024-04-11,Standard,Y3_Low,13,13,0
2024-04-11,Superior,Y1_High,9,16,7
2024-04-11,Superior,Y2_Medium,3,3,0
2024-04-11,Superior,Y3_Low,1,1,0
2024-04-12,Family,Y1_High,3,3,0
2024-04-12,Family,Y3_Low,2,2,0
2024-04-12,Other,Y3_Low,6,7,1
2024-04-12,Standard,Y1_High,7,7,0
2024-04-12,Standard,Y2_Medium,24,25,1
2024-04-12,Standard,Y3_Low,3,3,0
2024-04-12,Superior,Y1_High,3,3,0
2024-04-12,Superior,Y3_Low,2,3,1
2024-04-13,Family,Y1_High,5,8,3
2024-04-13,Family,Y2_Medium,2,3,1
2024-04-13,Other,Y3_Low,5,6,1
2024-04-13,Standard,Y1_High,24,29,5
2024-04-13,Standard,Y2_Medium,47,59,12
2024-04-13,Standard,Y3_Low,13,20,7
2024-04-13,Superior,Y1_High,1,1,0
2024-04-13,Superior,Y2_Medium,4,8,4
2024-04-13,Superior,Y3_Low,4,6,2
2024-04-14,Family,Y1_High,1,1,0
2024-04-14,Family,Y2_Medium,4,5,1
2024-04-14,Family,Y3_Low,4,5,1
2024-04-14,Other,Y1_High,1,2,1
2024-04-14,Other,Y2_Medium,1,3,2
2024-04-14,Other,Y3_Low,2,2,0
2024-04-14,Standard,Y1_High,7,7,0
2024-04-14,Standard,Y2_Medium,35,50,15
2024-04-14,Standard,Y3_Low,17,23,6
2024-04-14,Superior,Y1_High,3,6,3
2024-04-14,Superior,Y2_Medium,2,2,0
2024-04-14,Superior,Y3_Low,1,1,0
2024-04-15,Other,Y1_High,2,4,2
2024-04-15,Other,Y3_Low,1,4,3
2024-04-15,Standard,Y1_High,10,14,4
2024-04-15,Standard,Y2_Medium,42,42,0
2024-04-15,Standard,Y3_Low,13,13,0
2024-04-15,Superior,Y2_Medium,2,4,2
2024-04-15,Superior,Y3_Low,1,1,0
2024-04-16,Family,Y1_High,2,5,3
2024-04-16,Other,Y3_Low,4,4,0
2024-04-16,Standard,Y1_High,5,5,0
2024-04-16,Standard,Y2_Medium,35,43,8
2024-04-16,Standard,Y3_Low,14,20,6
2024-04-16,Superior,Y2_Medium,1,2,1
2024-04-17,Family,Y1_High,2,2,0
2024-04-17,Family,Y2_Medium,2,2,0
2024-04-17,Other,Y1_High,1,1,0
2024-04-17,Other,Y3_Low,1,1,0
2024-04-17,Standard,Y1_High,6,7,1
2024-04-17,Standard,Y2_Medium,22,22,0
2024-04-17,Standard,Y3_Low,11,13,2
2024-04-18,Family,Y1_High,1,2,1
2024-04-18,Family,Y2_Medium,2,2,0
2024-04-18,Other,Y1_High,1,1,0
2024-04-18,Other,Y2_Medium,2,2,0
2024-04-18,Other,Y3_Low,3,7,4
2024-04-18,Standard,Y1_High,4,4,0
2024-04-18,Standard,Y2_Medium,27,30,3
2024-04-18,Standard,Y3_Low,12,16,4
2024-04-18,Superior,Y2_Medium,2,2,0
2024-04-18,Superior,Y3_Low,2,5,3
2024-04-19,Family,Y2_Medium,4,4,0
2024-04-19,Family,Y3_Low,2,5,3
2024-04-19,Other,Y1_High,1,1,0
2024-04-19,Other,Y2_Medium,1,2,1
2024-04-19,Other,Y3_Low,4,4,0
2024-04-19,Standard,Y1_High,7,7,0
2024-04-19,Standard,Y2_Medium,25,32,7
2024-04-19,Standard,Y3_Low,20,21,1
2024-04-19,Superior,Y2_Medium,1,2,1
2024-04-19,Superior,Y3_Low,1,1,0
2024-04-20,Family,Y1_High,3,3,0
2024-04-20,Family,Y3_Low,8,8,0
2024-04-20,Other,Y1_High,2,2,0
2024-04-20,Other,Y3_Low,2,3,1
2024-04-20,Standard,Y1_High,9,9,0
2024-04-20,Standard,Y2_Medium,33,38,5
2024-04-20,Standard,Y3_Low,11,15,4
2024-04-20,Superior,Y2_Medium,2,2,0
2024-04-20,Superior,Y3_Low,4,7,3
2024-04-21,Family,Y1_High,1,2,1
2024-04-21,Family,Y3_Low,2,2,0
2024-04-21,Other,Y1_High,2,6,4
2024-04-21,Other,Y3_Low,1,2,1
2024-04-21,Standard,Y1_High,9,9,0
2024-04-21,Standard,Y2_Medium,37,37,0
2024-04-21,Standard,Y3_Low,18,23,5
2024-04-21,Superior,Y1_High,2,4,2
2024-04-21,Superior,Y3_Low,4,4,0
2024-04-22,Family,Y1_High,1,2,1
2024-04-22,Family,Y2_Medium,2,4,2
2024-04-22,Other,Y1_High,3,3,0
2024-04-22,Other,Y2_Medium,2,2,0
2024-04-22,Other,Y3_Low,2,3,1
2024-04-22,Standard,Y1_High,5,5,0
2024-04-22,Standard,Y2_Medium,21,26,5
2024-04-22,Standard,Y3_Low,8,11,3
2024-04-22,Superior,Y2_Medium,3,5,2
2024-04-22,Superior,Y3_Low,1,1,0
2024-04-23,Family,Y1_High,2,5,3
2024-04-23,Family,Y2_Medium,2,4,2
2024-04-23,Family,Y3_Low,4,7,3
2024-04-23,Other,Y3_Low,2,2,0
2024-04-23,Standard,Y1_High,6,8,2
2024-04-23,Standard,Y2_Medium,31,31,0
2024-04-23,Standard,Y3_Low,10,11,1
2024-04-23,Superior,Y1_High,2,2,0
2024-04-23,Superior,Y2_Medium,2,3,1
2024-04-23,Superior,Y3_Low,2,5,3
2024-04-24,Family,Y1_High,2,5,3
2024-04-24,Family,Y2_Medium,2,2,0
2024-04-24,Other,Y1_High,3,3,0
2024-04-24,Other,Y2_Medium,2,2,0
2024-04-24,Other,Y3_Low,1,1,0
2024-04-24,Standard,Y1_High,4,10,6
2024-04-24,Standard,Y2_Medium,18,18,0
2024-04-24,Standard,Y3_Low,6,6,0
2024-04-24,Suite,Y1_High,1,1,0
2024-04-25,Family,Y1_High,1,1,0
2024-04-25,Family,Y2_Medium,2,2,0
2024-04-25,Other,Y1_High,5,7,2
2024-04-25,Other,Y3_Low,4,4,0
2024-04-25,Standard,Y1_High,15,15,0
2024-04-25,Standard,Y2_Medium,14,23,9
2024-04-25,Standard,Y3_Low,5,6,1
2024-04-25,Superior,Y1_High,1,2,1
2024-04-25,Superior,Y2_Medium,4,7,3
2024-04-25,Superior,Y3_Low,6,7,1
2024-04-26,Family,Y1_High,3,3,0
2024-04-26,Family,Y3_Low,2,3,1
2024-04-26,Other,Y1_High,2,5,3
2024-04-26,Other,Y2_Medium,2,3,1
2024-04-26,Other,Y3_Low,3,3,0
2024-04-26,Standard,Y1_High,10,13,3
2024-04-26,Standard,Y2_Medium,23,24,1
2024-04-26,Standard,Y3_Low,8,8,0
2024-04-26,Superior,Y2_Medium,3,6,3
2024-04-26,Superior,Y3_Low,10,15,5
2024-04-27,Family,Y1_High,2,3,1
2024-04-27,Family,Y2_Medium,5,5,0
2024-04-27,Family,Y3_Low,7,8,1
2024-04-27,Other,Y1_High,2,2,0
2024-04-27,Other,Y3_Low,5,5,0
2024-04-27,Standard,Y1_High,10,10,0
2024-04-27,Standard,Y2_Medium,24,30,6
2024-04-27,Standard,Y3_Low,18,19,1
2024-04-27,Superior,Y2_Medium,1,1,0
2024-04-27,Superior,Y3_Low,2,2,0
2024-04-28,Family,Y1_High,6,6,0
2024-04-28,Family,Y2_Medium,2,2,0
2024-04-28,Family,Y3_Low,7,7,0
2024-04-28,Other,Y1_High,2,3,1
2024-04-28,Other,Y3_Low,3,3,0
2024-04-28,Standard,Y1_High,14,14,0
2024-04-28,Standard,Y2_Medium,25,38,13
2024-04-28,Standard,Y3_Low,9,13,4
2024-04-28,Superior,Y1_High,1,2,1
2024-04-28,Superior,Y2_Medium,1,1,0
2024-04-28,Superior,Y3_Low,2,2,0
2024-04-29,Family,Y1_High,4,8,4
2024-04-29,Family,Y2_Medium,6,7,1
2024-04-29,Family,Y3_Low,2,3,1
2024-04-29,Other,Y1_High,3,3,0
2024-04-29,Other,Y3_Low,1,1,0
2024-04-29,Standard,Y1_High,15,15,0
2024-04-29,Standard,Y2_Medium,20,23,3
2024-04-29,Standard,Y3_Low,12,17,5
2024-04-29,Superior,Y2_Medium,2,3,1
2024-04-29,Superior,Y3_Low,1,2,1
2024-04-30,Family,Y1_High,2,2,0
2024-04-30,Family,Y2_Medium,4,4,0
2024-04-30,Family,Y3_Low,6,12,6
2024-04-30,Other,Y1_High,1,1,0
2024-04-30,Other,Y3_Low,3,6,3
2024-04-30,Standard,Y1_High,5,5,0
2024-04-30,Standard,Y2_Medium,23,24,1
2024-04-30,Standard,Y3_Low,7,7,0
2024-04-30,Superior,Y1_High,2,5,3
2024-04-30,Superior,Y2_Medium,13,15,2
2024-04-30,Superior,Y3_Low,3,3,0
2024-05-01,Family,Y1_High,2,2,0
2024-05-01,Family,Y2_Medium,2,2,0
2024-05-01,Other,Y1_High,4,7,3
2024-05-01,Other,Y2_Medium,1,1,0
2024-05-01,Other,Y3_Low,3,5,2
2024-05-01,Standard,Y1_High,12,12,0
2024-05-01,Standard,Y2_Medium,27,30,3
2024-05-01,Standard,Y3_Low,7,9,2
2024-05-01,Superior,Y2_Medium,2,2,0
2024-05-01,Superior,Y3_Low,1,1,0
2024-05-02,Other,Y1_High,3,3,0
2024-05-02,Other,Y3_Low,3,4,1
2024-05-02,Standard,Y1_High,6,7,1
2024-05-02,Standard,Y2_Medium,22,30,8
2024-05-02,Standard,Y3_Low,3,3,0
2024-05-02,Superior,Y3_Low,1,1,0
2024-05-03,Family,Y1_High,1,1,0
2024-05-03,Other,Y1_High,3,5,2
2024-05-03,Other,Y3_Low,1,1,0
2024-05-03,Standard,Y1_High,19,28,9
2024-05-03,Standard,Y2_Medium,57,76,19
2024-05-03,Standard,Y3_Low,15,17,2
2024-05-03,Superior,Y2_Medium,3,3,0
2024-05-03,Superior,Y3_Low,4,4,0
2024-05-04,Family,Y3_Low,2,2,0
2024-05-04,Other,Y1_High,1,1,0
2024-05-04,Other,Y3_Low,3,5,2
2024-05-04,Standard,Y1_High,10,12,2
2024-05-04,Standard,Y2_Medium,21,30,9
2024-05-04,Standard,Y3_Low,7,12,5
2024-05-04,Superior,Y2_Medium,3,3,0
2024-05-05,Family,Y1_High,1,1,0
2024-05-05,Family,Y3_Low,4,7,3
2024-05-05,Other,Y1_High,4,4,0
2024-05-05,Other,Y3_Low,2,3,1
2024-05-05,Standard,Y1_High,11,11,0
2024-05-05,Standard,Y2_Medium,35,51,16
2024-05-05,Standard,Y3_Low,19,21,2
2024-05-05,Superior,Y1_High,1,3,2
2024-05-05,Superior,Y2_Medium,1,1,0
2024-05-06,Other,Y1_High,5,7,2
2024-05-06,Other,Y3_Low,7,10,3
2024-05-06,Standard,Y1_High,27,35,8
2024-05-06,Standard,Y2_Medium,47,55,8
2024-05-06,Standard,Y3_Low,3,3,0
2024-05-07,Family,Y3_Low,4,7,3
2024-05-07,Other,Y1_High,3,3,0
2024-05-07,Other,Y2_Medium,1,3,2
2024-05-07,Other,Y3_Low,2,2,0
2024-05-07,Standard,Y1_High,16,25,9
2024-05-07,Standard,Y2_Medium,42,47,5
2024-05-07,Standard,Y3_Low,22,37,15
2024-05-08,Other,Y1_High,1,1,0
2024-05-08,Other,Y3_Low,1,1,0
2024-05-08,Standard,Y1_High,7,11,4
2024-05-08,Standard,Y2_Medium,23,27,4
2024-05-08,Standard,Y3_Low,18,19,1
2024-05-08,Superior,Y2_Medium,1,2,1
2024-05-08,Superior,Y3_Low,2,4,2
2024-05-09,Family,Y1_High,2,3,1
2024-05-09,Family,Y3_Low,3,4,1
2024-05-09,Other,Y2_Medium,2,2,0
2024-05-09,Other,Y3_Low,1,1,0
2024-05-09,Standard,Y1_High,18,18,0
2024-05-09,Standard,Y2_Medium,37,37,0
2024-05-09,Standard,Y3_Low,8,16,8
2024-05-09,Superior,Y1_High,1,1,0
2024-05-09,Superior,Y2_Medium,2,4,2
2024-05-09,Superior,Y3_Low,2,5,3
2024-05-10,Family,Y2_Medium,2,2,0
2024-05-10,Family,Y3_Low,8,8,0
2024-05-10,Other,Y1_High,2,3,1
2024-05-10,Other,Y3_Low,2,2,0
2024-05-10,Standard,Y1_High,11,11,0
2024-05-10,Standard,Y2_Medium,36,38,2
2024-05-10,Standard,Y3_Low,15,15,0
2024-05-10,Superior,Y3_Low,1,1,0
2024-05-11,Family,Y1_High,2,2,0
2024-05-11,Family,Y3_Low,6,12,6
2024-05-11,Standard,Y1_High,18,19,1
2024-05-11,Standard,Y2_Medium,29,30,1
2024-05-11,Standard,Y3_Low,17,20,3
2024-05-11,Superior,Y3_Low,1,1,0
2024-05-12,Family,Y1_High,3,3,0
2024-05-12,Family,Y2_Medium,2,4,2
2024-05-12,Family,Y3_Low,9,9,0
2024-05-12,Other,Y1_High,2,2,0
2024-05-12,Other,Y2_Medium,2,4,2
2024-05-12,Other,Y3_Low,2,4,2
2024-05-12,Standard,Y1_High,16,16,0
2024-05-12,Standard,Y2_Medium,29,32,3
2024-05-12,Standard,Y3_Low,9,12,3
2024-05-12,Superior,Y3_Low,1,1,0
2024-05-13,Family,Y2_Medium,2,2,0
2024-05-13,Other,Y3_Low,2,4,2
2024-05-13,Standard,Y1_High,13,13,0
2024-05-13,Standard,Y2_Medium,38,38,0
2024-05-13,Standard,Y3_Low,20,25,5
2024-05-13,Superior,Y2_Medium,1,1,0
2024-05-14,Family,Y1_High,1,2,1
2024-05-14,Family,Y3_Low,2,2,0
2024-05-14,Other,Y1_High,1,1,0
2024-05-14,Other,Y2_Medium,1,4,3
2024-05-14,Other,Y3_Low,4,5,1
2024-05-14,Standard,Y1_High,7,7,0
2024-05-14,Standard,Y2_Medium,18,34,16
2024-05-14,Standard,Y3_Low,10,13,3
2024-05-15,Other,Y1_High,1,1,0
2024-05-15,Standard,Y1_High,9,11,2
2024-05-15,Standard,Y2_Medium,24,24,0
2024-05-15,Standard,Y3_Low,5,5,0
2024-05-15,Superior,Y3_Low,2,2,0
2024-05-16,Family,Y1_High,1,2,1
2024-05-16,Other,Y1_High,1,2,1
2024-05-16,Other,Y3_Low,2,2,0
2024-05-16,Standard,Y1_High,5,5,0
2024-05-16,Standard,Y2_Medium,20,25,5
2024-05-16,Standard,Y3_Low,9,12,3
2024-05-16,Superior,Y2_Medium,1,2,1
2024-05-16,Superior,Y3_Low,1,1,0
2024-05-17,Family,Y1_High,3,5,2
2024-05-17,Family,Y3_Low,6,7,1
2024-05-17,Other,Y1_High,1,3,2
2024-05-17,Other,Y3_Low,2,4,2
2024-05-17,Standard,Y1_High,18,23,5
2024-05-17,Standard,Y2_Medium,34,40,6
2024-05-17,Standard,Y3_Low,19,24,5
2024-05-17,Superior,Y1_High,1,1,0
2024-05-17,Superior,Y3_Low,2,3,1
2024-05-18,Family,Y1_High,6,12,6
2024-05-18,Family,Y2_Medium,6,7,1
2024-05-18,Family,Y3_Low,6,6,0
2024-05-18,Other,Y1_High,1,1,0
2024-05-18,Other,Y3_Low,4,4,0
2024-05-18,Standard,Y1_High,10,14,4
2024-05-18,Standard,Y2_Medium,30,38,8
2024-05-18,Standard,Y3_Low,24,24,0
2024-05-18,Superior,Y1_High,1,1,0
2024-05-18,Superior,Y3_Low,1,1,0
2024-05-19,Family,Y1_High,9,9,0
2024-05-19,Family,Y2_Medium,10,12,2
2024-05-19,Family,Y3_Low,2,5,3
2024-05-19,Standard,Y1_High,11,12,1
2024-05-19,Standard,Y2_Medium,29,32,3
2024-05-19,Standard,Y3_Low,8,8,0
2024-05-19,Superior,Y3_Low,2,2,0
2024-05-20,Family,Y1_High,3,4,1
2024-05-20,Family,Y2_Medium,2,6,4
2024-05-20,Other,Y1_High,4,7,3
2024-05-20,Standard,Y1_High,12,20,8
2024-05-20,Standard,Y2_Medium,36,41,5
2024-05-20,Standard,Y3_Low,10,17,7
2024-05-21,Family,Y1_High,1,1,0
2024-05-21,Family,Y2_Medium,6,6,0
2024-05-21,Family,Y3_Low,2,5,3
2024-05-21,Other,Y3_Low,2,2,0
2024-05-21,Standard,Y1_High,8,12,4
2024-05-21,Standard,Y2_Medium,22,22,0
2024-05-21,Standard,Y3_Low,8,15,7
2024-05-21,Superior,Y3_Low,1,3,2
2024-05-22,Family,Y1_High,6,7,1
2024-05-22,Family,Y3_Low,2,2,0
2024-05-22,Other,Y1_High,1,1,0
2024-05-22,Other,Y3_Low,1,1,0
2024-05-22,Standard,Y1_High,17,22,5
2024-05-22,Standard,Y2_Medium,27,29,2
2024-05-22,Standard,Y3_Low,7,8,1
2024-05-22,Superior,Y1_High,1,1,0
2024-05-22,Superior,Y2_Medium,2,2,0
2024-05-22,Superior,Y3_Low,1,2,1
2024-05-23,Family,Y1_High,4,8,4
2024-05-23,Other,Y1_High,1,1,0
2024-05-23,Other,Y2_Medium,1,1,0
2024-05-23,Standard,Y1_High,11,19,8
2024-05-23,Standard,Y2_Medium,24,28,4
2024-05-23,Standard,Y3_Low,11,12,1
2024-05-23,Superior,Y3_Low,3,3,0
2024-05-24,Family,Y1_High,2,2,0
2024-05-24,Other,Y1_High,5,6,1
2024-05-24,Other,Y3_Low,6,13,7
2024-05-24,Standard,Y1_High,8,11,3
2024-05-24,Standard,Y2_Medium,44,52,8
2024-05-24,Standard,Y3_Low,9,9,0
2024-05-24,Superior,Y2_Medium,1,1,0
2024-05-25,Family,Y1_High,1,3,2
2024-05-25,Family,Y3_Low,2,3,1
2024-05-25,Other,Y1_High,2,3,1
2024-05-25,Other,Y3_Low,7,9,2
2024-05-25,Standard,Y1_High,9,9,0
2024-05-25,Standard,Y2_Medium,29,31,2
2024-05-25,Standard,Y3_Low,10,10,0
2024-05-25,Superior,Y1_High,1,2,1
2024-05-25,Superior,Y3_Low,1,1,0
2024-05-26,Family,Y1_High,3,6,3
2024-05-26,Family,Y2_Medium,2,2,0
2024-05-26,Other,Y1_High,1,1,0
2024-05-26,Other,Y2_Medium,2,2,0
2024-05-26,Other,Y3_Low,4,8,4
2024-05-26,Standard,Y1_High,8,12,4
2024-05-26,Standard,Y2_Medium,28,30,2
2024-05-26,Standard,Y3_Low,12,19,7
2024-05-26,Superior,Y1_High,1,1,0
2024-05-26,Superior,Y3_Low,1,1,0
2024-05-27,Family,Y1_High,4,5,1
2024-05-27,Family,Y2_Medium,1,1,0
2024-05-27,Family,Y3_Low,2,2,0
2024-05-27,Other,Y3_Low,1,1,0
2024-05-27,Standard,Y1_High,18,23,5
2024-05-27,Standard,Y2_Medium,49,61,12
2024-05-27,Standard,Y3_Low,11,11,0
2024-05-27,Superior,Y1_High,2,5,3
2024-05-27,Superior,Y3_Low,1,3,2
2024-05-28,Other,Y3_Low,1,1,0
2024-05-28,Standard,Y1_High,13,15,2
2024-05-28,Standard,Y2_Medium,43,47,4
2024-05-28,Standard,Y3_Low,13,15,2
2024-05-29,Family,Y1_High,1,3,2
2024-05-29,Other,Y1_High,1,1,0
2024-05-29,Standard,Y1_High,7,7,0
2024-05-29,Standard,Y2_Medium,32,32,0
2024-05-29,Standard,Y3_Low,5,6,1
2024-05-29,Superior,Y3_Low,1,1,0
2024-05-30,Family,Y2_Medium,2,3,1
2024-05-30,Other,Y2_Medium,1,2,1
2024-05-30,Other,Y3_Low,4,4,0
2024-05-30,Standard,Y1_High,20,34,14
2024-05-30,Standard,Y2_Medium,52,52,0
2024-05-30,Standard,Y3_Low,7,8,1
2024-05-30,Superior,Y2_Medium,1,2,1
2024-05-31,Family,Y1_High,1,1,0
2024-05-31,Other,Y1_High,1,2,1
2024-05-31,Other,Y3_Low,4,5,1
2024-05-31,Standard,Y1_High,5,5,0
2024-05-31,Standard,Y2_Medium,19,22,3
2024-05-31,Standard,Y3_Low,4,11,7
2024-05-31,Superior,Y2_Medium,1,1,0
2024-06-01,Family,Y1_High,2,3,1
2024-06-01,Family,Y3_Low,2,4,2
2024-06-01,Other,Y3_Low,4,6,2
2024-06-01,Standard,Y1_High,18,18,0
2024-06-01,Standard,Y2_Medium,25,25,0
2024-06-01,Standard,Y3_Low,9,9,0
2024-06-01,Superior,Y2_Medium,1,1,0
2024-06-01,Superior,Y3_Low,2,2,0
2024-06-02,Family,Y1_High,2,2,0
2024-06-02,Family,Y2_Medium,2,4,2
2024-06-02,Family,Y3_Low,2,2,0
2024-06-02,Other,Y2_Medium,1,3,2
2024-06-02,Other,Y3_Low,4,5,1
2024-06-02,Standard,Y1_High,6,6,0
2024-06-02,Standard,Y2_Medium,27,30,3
2024-06-02,Standard,Y3_Low,5,5,0
2024-06-03,Family,Y1_High,1,2,1
2024-06-03,Other,Y1_High,1,1,0
2024-06-03,Other,Y3_Low,1,1,0
2024-06-03,Standard,Y1_High,11,11,0
2024-06-03,Standard,Y2_Medium,17,24,7
2024-06-03,Standard,Y3_Low,5,9,4
2024-06-04,Family,Y1_High,4,4,0
2024-06-04,Family,Y2_Medium,4,5,1
2024-06-04,Other,Y1_High,1,1,0
2024-06-04,Other,Y3_Low,2,2,0
2024-06-04,Standard,Y1_High,15,15,0
2024-06-04,Standard,Y2_Medium,33,41,8
2024-06-04,Standard,Y3_Low,8,13,5
2024-06-04,Superior,Y3_Low,1,1,0
2024-06-05,Family,Y1_High,1,1,0
2024-06-05,Family,Y3_Low,2,2,0
2024-06-05,Other,Y1_High,2,2,0
2024-06-05,Standard,Y1_High,11,18,7
2024-06-05,Standard,Y2_Medium,18,31,13
2024-06-05,Standard,Y3_Low,4,4,0
2024-06-06,Family,Y2_Medium,2,2,0
2024-06-06,Family,Y3_Low,2,2,0
2024-06-06,Other,Y1_High,1,1,0
2024-06-06,Other,Y3_Low,1,1,0
2024-06-06,Standard,Y1_High,6,6,0
2024-06-06,Standard,Y2_Medium,33,51,18
2024-06-06,Standard,Y3_Low,8,9,1
2024-06-06,Superior,Y1_High,1,2,1
2024-06-06,Superior,Y3_Low,1,1,0
2024-06-07,Family,Y1_High,3,3,0
2024-06-07,Family,Y3_Low,2,2,0
2024-06-07,Other,Y1_High,2,4,2
2024-06-07,Other,Y3_Low,3,5,2
2024-06-07,Standard,Y1_High,10,14,4
2024-06-07,Standard,Y2_Medium,30,49,19
2024-06-07,Standard,Y3_Low,10,10,0
2024-06-07,Superior,Y2_Medium,2,2,0
2024-06-07,Superior,Y3_Low,2,3,1
2024-06-08,Family,Y1_High,2,2,0
2024-06-08,Family,Y2_Medium,2,3,1
2024-06-08,Family,Y3_Low,6,6,0
2024-06-08,Other,Y3_Low,4,4,0
2024-06-08,Standard,Y1_High,17,17,0
2024-06-08,Standard,Y2_Medium,29,29,0
2024-06-08,Standard,Y3_Low,9,9,0
2024-06-08,Superior,Y2_Medium,1,2,1
2024-06-09,Family,Y1_High,2,4,2
2024-06-09,Family,Y3_Low,2,2,0
2024-06-09,Other,Y1_High,1,3,2
2024-06-09,Other,Y3_Low,1,1,0
2024-06-09,Standard,Y1_High,18,23,5
2024-06-09,Standard,Y2_Medium,47,59,12
2024-06-09,Standard,Y3_Low,11,13,2
2024-06-09,Superior,Y3_Low,1,1,0
2024-06-10,Family,Y1_High,2,2,0
2024-06-10,Other,Y3_Low,1,3,2
2024-06-10,Standard,Y1_High,17,27,10
2024-06-10,Standard,Y2_Medium,41,46,5
2024-06-10,Standard,Y3_Low,16,16,0
2024-06-11,Family,Y1_High,2,2,0
2024-06-11,Family,Y2_Medium,2,2,0
2024-06-11,Family,Y3_Low,6,8,2
2024-06-11,Other,Y1_High,2,8,6
2024-06-11,Other,Y3_Low,1,1,0
2024-06-11,Standard,Y1_High,12,17,5
2024-06-11,Standard,Y2_Medium,35,35,0
2024-06-11,Standard,Y3_Low,7,13,6
2024-06-11,Superior,Y2_Medium,2,2,0
2024-06-12,Other,Y1_High,3,3,0
2024-06-12,Standard,Y1_High,16,16,0
2024-06-12,Standard,Y2_Medium,34,41,7
2024-06-12,Standard,Y3_Low,3,6,3
2024-06-13,Family,Y1_High,2,3,1
2024-06-13,Other,Y2_Medium,1,1,0
2024-06-13,Other,Y3_Low,4,5,1
2024-06-13,Standard,Y1_High,21,22,1
2024-06-13,Standard,Y2_Medium,32,37,5
2024-06-13,Standard,Y3_Low,9,11,2
2024-06-13,Superior,Y2_Medium,1,1,0
2024-06-13,Superior,Y3_Low,1,2,1
2024-06-14,Family,Y1_High,1,1,0
2024-06-14,Family,Y3_Low,2,2,0
2024-06-14,Standard,Y1_High,30,40,10
2024-06-14,Standard,Y2_Medium,38,56,18
2024-06-14,Standard,Y3_Low,11,16,5
2024-06-14,Superior,Y2_Medium,1,2,1
2024-06-14,Superior,Y3_Low,2,2,0
2024-06-15,Family,Y2_Medium,2,2,0
2024-06-15,Other,Y1_High,1,1,0
2024-06-15,Other,Y3_Low,5,5,0
2024-06-15,Standard,Y1_High,29,41,12
2024-06-15,Standard,Y2_Medium,27,32,5
2024-06-15,Standard,Y3_Low,5,8,3
2024-06-15,Superior,Y3_Low,1,1,0
2024-06-16,Family,Y1_High,2,2,0
2024-06-16,Family,Y2_Medium,2,2,0
2024-06-16,Family,Y3_Low,2,2,0
2024-06-16,Other,Y1_High,3,4,1
2024-06-16,Other,Y3_Low,2,2,0
2024-06-16,Standard,Y1_High,27,33,6
2024-06-16,Standard,Y2_Medium,7,10,3
